faction_id|type_id|type_name|subtype_id|subtype_name|line|name|description|legend|ability_type|is_reaction|condition|keywords|ability_phase|points_type|points|
StD|000001048|Darkoath Raiders|000004262|Enhancements|3|CHAMPION OF RAIDS|<b>Declare:</b> Pick another friendly unit wholly within 12" of your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> to be the target.<br><br><b>Effect:</b> The target can re-roll <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for the rest of the turn.|This Darkoath Warqueen is renowned for her lightning raids. With speed, momentum and swift violence, her forces surprise and overwhelm those who stand in her way.|Offensive|false|Your Charge Phase||Charge Phase|||
StD|000001048|Darkoath Raiders|000004261|Regiment Abilities|3|FEARLESS INVADERS|<b>Declare:</b> Pick a friendly unit <a href="/aos4/the-rules/the-core-rules/#Combat-Range">in combat</a> to be the target.<br><br><b>Effect:</b> If the target uses a <span class="kwb">RETREAT</span> ability this turn, no <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> is inflicted on it and it can still use <span class="kwb">CHARGE</span> abilities later in the turn.|These warriors are skilled raiders, riding into enemy settlements to plunder and pillage before retreating from more organised resistance.|Offensive|false|Once Per Turn (Army), Your Movement Phase||Movement Phase|||
StD|000001048|Darkoath Raiders|000004262|Enhancements|4|GODSHADOW TALISMAN|<b>Effect:</b> Your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (4+)</a>.|This unassuming amulet subtly alters the bearer’s form so that even the most determined strikes have a chance to harmlessly pass through them.|Defensive|false|Passive||Defensive reaction|||
StD|000001048|Darkoath Raiders|000004262|Enhancements|5|FELL RITUALIST|<b>Effect:</b> Each time you draw <a href="/aos4/the-rules/fire-and-jade/#Battle-Tactic-Cards">battle tactic cards</a>, if your <a href="/aos4/the-rules/fire-and-jade/#Army-Composition">general</a> is on the battlefield, you can choose to draw 1 additional battle tactic card, then put 1 of your battle tactic cards in your hand back at the bottom of your battle tactic deck.|On the eve of battle, the tribe’s Godspeakers gather to enact a fell ritual to deliver prophecies of the battle to come.|Special|false|Passive||Start of Turn|||
StD|000000770|Ensorcelled Banners|000002495|Ensorcelled Banners|2|THE DREAD BANNER|<b>Effect:</b> While this unit includes any <a href="/aos4/the-rules/the-core-rules/#Standard-Bearers">standard bearers</a>, enemy units cannot use <a href="/aos4/the-rules/the-core-rules/#Commands-2025-26">commands</a> while they are in combat with this unit.|Marked with sigils of each of the Dark Gods, the bearers of this banner strike fear into those who oppose them.|Special|false|Passive|Ensorcelled Banner|Start of Turn|||
StD|000000770|Ensorcelled Banners|000002495|Ensorcelled Banners|3|THE BANNER OF RAGE|<b>Effect:</b> This unit has the <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="kwb">KHORNE</span></a> keyword.<br><br>In addition, while this unit includes any <a href="/aos4/the-rules/the-core-rules/#Standard-Bearers">standard bearers</a>, add 1 to <a href="">wound rolls</a> for this unit’s <a href="">combat attacks</a>.|Sewn from strings of congealed gore, this banner radiates bloodlust so strong that those beneath it are goaded into a state of permanent rage.|Offensive|false|Passive|Ensorcelled Banner|Combat Phase|||
StD|000000770|Ensorcelled Banners|000002495|Ensorcelled Banners|4|THE BLASTED STANDARD|<b>Effect:</b> This unit has the <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="kwb">TZEENTCH</span></a> keyword.<br><br>In addition, while this unit includes any <a href="/aos4/the-rules/the-core-rules/#Standard-Bearers">standard bearers</a>, this unit has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (4+)</a> against damage inflicted by <a href="">shooting attacks</a>.|Woven from threads of dark magic, this standard is inscribed with writhing runes and surrounded with the coruscatingfires of change.|Defensive|false|Passive|Ensorcelled Banner|Defensive reaction|||
StD|000000770|Ensorcelled Banners|000002495|Ensorcelled Banners|5|THE ERODING ICON|<b>Effect:</b> This unit has the <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="kwb">NURGLE</span></a> keyword.<br><br>In addition, while this unit includes any <a href="/aos4/the-rules/the-core-rules/#Standard-Bearers">standard bearers</a>, attacks that target this unit cannot score <a href="">critical hits</a> (treat them as regular hits instead).|As this fell icon arrives upon the enemy line, warriors find their weapons corroding and crumbling to rust.|Defensive|false|Passive|Ensorcelled Banner|Defensive reaction|||
StD|000000770|Ensorcelled Banners|000002495|Ensorcelled Banners|6|THE BANNER OF SCREAMING FLESH|<b>Effect:</b> This unit has the <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><span class="kwb">PLEDGED</span> <span class="kwb">TO</span> <span class="kwb">SLAANESH</span></a> keyword.<br><br>In addition, while this unit includes any <a href="/aos4/the-rules/the-core-rules/#Standard-Bearers">standard bearers</a>, if this unit <a href="">charged</a> this turn, add 1 to the Attacks characteristic of this unit’s melee weapons for the rest of the turn.|Fashioned from flayed aelven faces that scream in perpetual agony, the exhilarating pitch of this banner heightens the senses of the followers of the Dark Prince.|Offensive|false|Passive|Ensorcelled Banner|Combat Phase|||
StD|000000762|Heroic Traits|000002472|Ruinous Overlords|2|FAVOURED OF THE PANTHEON|<b>Effect:</b> If this unit is picked as the target of the ‘<a href="/aos4/factions/slaves-to-darkness/#Battle-Traits">Eye of the Gods</a>’ ability, it gains 3 <a href="/aos4/factions/slaves-to-darkness/#Battle-Traits"><b>Dark Apotheosis</b></a> points.|The gods watch this warlord’s deeds particularly closely.|Special|false|Passive||Start of Turn|||
StD|000000762|Heroic Traits|000002472|Ruinous Overlords|3|DEATHMONGER|<b>Effect:</b> This unit can use 2 <a href="/aos4/the-rules/the-core-rules/#Fight-Abilities"><span class="kwb">FIGHT</span> abilities</a> this phase. After the first is used, however, this unit has <a href="/aos4/the-rules/the-core-rules/#Strike-first-and-Strike-last">STRIKE-LAST</a> for the rest of the turn.|Feared across the realms, this hero leaves naught in their wake but a trail of sun-bleached bones.|Offensive|false|Once Per Battle, Any Combat Phase||Combat Phase|||
StD|000000762|Heroic Traits|000002472|Ruinous Overlords|4|RADIANCE OF DARK GLORY|<b>Declare:</b> Pick each damaged friendly unit wholly within 12" of this unit to be the targets.<br><br><b>Effect:</b> Roll a dice for each target. On a 3+, <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (1)</a></b> the target. <b><a href="/aos4/the-rules/the-core-rules/#Healing">Heal (3)</a></b> the target instead if it is a <span class="tooltip00604" data-tooltip-content="#tooltip_content00604" data-tooltip-anchor="#tooltip_content00604"><span class="kwb">MONSTER</span></span>.|In the presence of this champion, the mutative energies of Chaos can seal shut even the most grievous of wounds.|Defensive|false|Any Hero Phase||Hero Phase|||
StD|000000768|Legion of the First Prince|000002493|Spell Lore|2|DARK CANTRIP|<b>Declare:</b> Pick a friendly <span class="tooltip00605" data-tooltip-content="#tooltip_content00605" data-tooltip-anchor="#tooltip_content00605"><span class="kwb">LEGION</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FIRST</span> <span class="kwb">PRINCE</span> <span class="kwb">WIZARD</span></span> to cast this spell, pick up to 3 <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> enemy units within 18" of them to be the targets, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Inflict 1 <a href="/aos4/the-rules/the-core-rules/#Mortal-Damage">mortal damage</a> on each target.|Uttering blasphemous words in the Dark Tongue, the sorcerer calls forth bolts of black chaotic energy that strike the foe, searing flesh, melting armour and leaving them as a bubbling mass of tentacles.|Offensive|false|Your Hero Phase|Spell, Unlimited|Hero Phase|Spell|6|
StD|000000768|Legion of the First Prince|000002490|Battle Traits|2|FIRST-DAMNED PRINCE|<b>Effect:</b> While a friendly <a href="/aos4/factions/slaves-to-darkness/Be-lakor-the-Dark-Master"><b>Be’lakor</b></a> is within the <a href="/aos4/the-rules/the-core-rules/#Combat-Range">combat range</a> of any friendly non-<span class="tooltip00606" data-tooltip-content="#tooltip_content00606" data-tooltip-anchor="#tooltip_content00606"><span class="kwb">HERO</span> <span class="kwb">LEGION</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FIRST</span> <span class="kwb">PRINCE</span> <span class="kwb">DAEMON</span></span> units:<br><br>That friendly <b>Be’lakor</b> has <a href="/aos4/the-rules/the-core-rules/#Ward-Saves">WARD (4+)</a>.<br><br>In addition, each time you make a successful ward roll for that friendly <b>Be’lakor</b>, allocate 1 damage point to a friendly non-<span class="tooltip00606" data-tooltip-content="#tooltip_content00606" data-tooltip-anchor="#tooltip_content00606"><span class="kwb">HERO</span> <span class="kwb">LEGION</span> <span class="kwb2">OF</sp|Be’lakor courts the favour of all of the Chaos Gods to crush his foes. In battle, he surrounds himself with their lesser daemons to do his bidding.|Defensive|false|Passive||Defensive reaction|||
StD|000000768|Legion of the First Prince|000002494|Manifestation Lore|2|SUMMON EIGHTFOLD DOOM-SIGIL|<b>Declare:</b> If there is not a friendly <a href="/aos4/factions/slaves-to-darkness/Eightfold-Doom-Sigil"><b>Eightfold Doom-Sigil</b></a> on the battlefield, pick a friendly <span class="tooltip00605" data-tooltip-content="#tooltip_content00605" data-tooltip-anchor="#tooltip_content00605"><span class="kwb">LEGION</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FIRST</span> <span class="kwb">PRINCE</span> <span class="kwb">WIZARD</span></span> to cast this spell, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> Set up an <b>Eightfold Doom-Sigil</b> wholly within 12" of the caster and <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> to them.|Eightfold Doom-Sigils are icons of Chaos in all its glory, blazing symbols of pure ruin. To fall in the presence of such a sorcerous construct is to be damned, for these lingering spells hungrily suck souls into the Realm of Chaos for the gods to feast upon.|Special|false|Your Hero Phase|Spell, Summon|Hero Phase|Spell|7|
StD|000000768|Legion of the First Prince|000002492|Heroic Traits|2|DREAD MARSHAL|<b>Declare:</b> Pick up to 3 friendly units wholly within 12" of this unit to be targets.<br><br><b>Effect:</b> Add 1 to <a href="/aos4/the-rules/the-core-rules/#Charge-Phase">charge rolls</a> for the targets for the rest of the turn.|This mighty warrior has proved their devotion to Be’lakor above all, and their loyalty has been rewarded with a host of warriors to command.|Movement|false|Any Charge Phase||Charge Phase|||
StD|000000768|Legion of the First Prince|000002491|Artefacts of Power|2|BLACK RITUAL DAGGER|<b>Effect:</b> Allocate 1 damage point to this unit. Then, you can re-roll the <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a>.|Dark tendrils of chaotic magic coil around this obsidian blade. The bearer’s mind is filled with promises of arcane power if its thirst for blood is quenched.|Offensive|true|Once Per Turn, Reaction: You declared a <ky>SPELL</ky> ability for a friendly unit wholly within 12" of this unit||Hero Phase|||
StD|000000768|Legion of the First Prince|000002493|Spell Lore|3|SHROUD IN DARKNESS|<b>Declare:</b> Pick a friendly <span class="tooltip00605" data-tooltip-content="#tooltip_content00605" data-tooltip-anchor="#tooltip_content00605"><span class="kwb">LEGION</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FIRST</span> <span class="kwb">PRINCE</span> <span class="kwb">WIZARD</span></span> to cast this spell, pick a <a href="/aos4/the-rules/the-core-rules/#Visibility">visible</a> friendly <span class="kwb">LEGION</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FIRST</span> <span class="kwb">PRINCE</span> unit that is not in combat and is wholly within 12" of them to be the target, then make a <a href="/aos4/the-rules/the-core-rules/#Spells">casting roll</a> of 2D6.<br><br><b>Effect:</b> The target can move D6". It cannot end that move in combat. In addition, until the start of your next turn, the target is not visible to enemy units while they are more than 12" away.|At the sorcerer’s bidding, unnatural shadows fall upon Be’lakor’s warriors, allowing them to move unseen.|Special|false|Your Hero Phase|Spell|Hero Phase|Spell|7|
StD|000000768|Legion of the First Prince|000002490|Battle Traits|3|STORM OF BLACKENED BLADES|<b>Declare:</b> Pick a friendly <a href="/aos4/factions/slaves-to-darkness/Eternus-Blade-of-the-First-Prince"><b>Eternus</b></a> that is in combat and up to 2 friendly non-<span class="tooltip00607" data-tooltip-content="#tooltip_content00607" data-tooltip-anchor="#tooltip_content00607"><span class="kwb">HERO</span></span> non-<span class="tooltip00607" data-tooltip-content="#tooltip_content00607" data-tooltip-anchor="#tooltip_content00607"><span class="kwb">DAEMON</span> <span class="kwb">LEGION</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FIRST</span> <span class="kwb">PRINCE</span></span> units wholly within 12" of that <b>Eternus</b> to be the targets.<br><br><b>Effect:</b> Add 1 to the Attacks characteristic of the targets’ melee weapons for the rest of the turn.|Eternus commands the mortal legions sworn to Be’lakor to bring ruin to all who dare oppose the First Prince.|Offensive|false|Once Per Battle (Army), Your Combat Phase||Combat Phase|||
