warscroll_id|line|name|Rng|Atk|Hit|Wnd|Rnd|Dmg|type|abilities|has_battle_damage|
000003379|2|Windlaunchers|15"|3|4+|3+|2|D3|RANGED||false|
000003379|3|Shock Gauntlets||4|4+|2+|1|2|MELEE||false|
000003379|4|Clubbing Blows||4|4+|2+|-|2|MELEE||false|
000003380|1|Warp Lightning Blast|20"|2D6|4+|#3|||RANGED||false|
000003380|2|Crew's Teeth and Knives||D6|4+|5+|-|1|MELEE||false|
000003381|1|Sword of Stolen Hours||5|4+|3+|1|2|MELEE|Crit (Auto-wound)|false|
000003382|1|Malignant Weapon||2|4+|5+|-|1|MELEE|Crit (Auto-wound)|false|
000003383|1|Spectral Claws and Daggers||6|4+|4+|-|1|MELEE|Crit (Auto-wound)|false|
000003384|1|Slasher Scythe||2|4+|3+|1|1|MELEE|Crit (Auto-wound)|false|
000003385|1|Sigmarite Warhammer||4|4+|3+|1|D3|MELEE||false|
000003386|1|Ruin-sweeper Arsenal|10"|1|4+|2+|2|1|RANGED||false|
000003386|2|Grenadier Bardiche||2|4+|4+|1|2|MELEE||false|
000003387|1|Weapons of Gallantry||2|3+|4+|1|1|MELEE||false|
000003388|1|Ranger Blades||6|3+|4+|1|2|MELEE||false|
000003389|1|Chaos War-flail||6|3+|3+|-|1|MELEE||false|
000003389|2|Driver’s Lashing Whip||2|4+|4+|-|1|MELEE||false|
000003389|3|Warhorses’ Trampling Hooves||4|5+|3+|-|1|MELEE|Companion|false|
000003390|1|Reaperblade||5|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003391|1|Rune-etched Halberd||2|3+|3+|1|1|MELEE||false|
000003392|1|Cursed Lance||3|3+|3+|1|1|MELEE|Charge (+1 Damage)|false|
000003392|2|Chaos Steed’s Trampling Hooves||2|5+|3+|-|1|MELEE|Companion|false|
000003393|1|Despairing Touch||3|3+|4+|-|D3|MELEE||false|
000003394|1|Auralan Bow|18"|2|3+|4+|1|1|RANGED|Crit (Auto-wound)|false|
000003394|2|Vanari Dagger||1|3+|4+|-|1|MELEE||false|
000003395|1|Sunmetal Greatblade: Perfect Strike||1|#4||||MELEE||false|
000003395|2|Sunmetal Greatblade: Flurry of Blows||3|3+|4+|1|1|MELEE|Anti-<span class="kwb">INFANTRY</span> (+1 Rend), Crit (Mortal)|false|
000003396|1|Vulcaniser Pistol|10"|3|3+|3+|1|1|RANGED|Shoot in Combat|false|
000003396|2|Aethermatic Volley Gun|15"|2D6|4+|4+|-|1|RANGED||false|
000003396|3|Skypike||2|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003396|4|Gun Butt||1|4+|5+|-|1|MELEE||false|
000003397|1|Masterwork Volley Pistol|10"|3|3+|3+|1|2|RANGED|Shoot in Combat|false|
000003397|2|Skalfhammer||3|3+|2+|1|3|MELEE||false|
000003398|1|Heavy Skyhook|24"|2|4+|3+|2|D6|RANGED||true|
000003398|2|Aethershot Carbines|12"|4|3+|3+|1|2|RANGED|Shoot in Combat|false|
000003398|3|Crew’s Boarding Weapons||8|4+|4+|-|1|MELEE||false|
000003399|1|Privateer Pistol|10"|2|4+|4+|-|1|RANGED|Shoot in Combat|false|
000003399|2|Aethermatic Volley Gun|15"|2D6|4+|4+|-|1|RANGED||false|
000003399|3|Light Skyhook|15"|1|4+|3+|2|D3|RANGED||false|
000003399|4|Arkanaut Cutter||2|4+|4+|-|1|MELEE||false|
000003399|5|Gun Butt||1|4+|5+|-|1|MELEE||false|
000003399|6|Skypike||2|3+|3+|1|2|MELEE|Crit (Mortal)|false|
000003400|1|Rotwood Staff||3|4+|3+|1|D3|MELEE||false|
000003401|1|Tiny Razor-sharp Teeth||5|5+|5+|-|1|MELEE|Crit (Auto-wound)|false|
000003402|1|Filthy Claws and Slobbering Maw||5|4+|3+|1|D3|MELEE|Companion|false|
000003403|1|Contagion Blowpipes|12"|2|4+|3+|-|1|RANGED|Crit (Auto-wound)|false|
000003403|2|Bilewood Weapons||2|4+|4+|-|1|MELEE||false|
000003404|1|Kavalos Blade||3|3+|4+|1|1|MELEE||false|
000003404|2|Kavalos Steed’s Hooves and Teeth||2|5+|3+|-|1|MELEE|Companion|false|
000003405|1|Savage Blade and Vicious Beak||2|4+|3+|1|1|MELEE||false|
000003406|1|Morbid Catapult|18"|4|4+|4+|1|3|RANGED|Companion|false|
000003406|2|Titanic Weapons||7|4+|3+|-|2|MELEE|Crit (Mortal), Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000003406|3|Nadirite Blade||3|3+|4+|1|2|MELEE|Anti-<span class="kwb">HERO</span> (+1 Rend)|false|
000003406|4|Crushing Appendages||6|3+|2+|2|3|MELEE|Anti-<span class="kwb">FACTION</span> <span class="kwb">TERRAIN</span> (+1 Rend), Anti-<span class="kwb">HERO</span> (+1 Rend), Companion|false|
000003407|1|Nadirite Blade||3|3+|4+|1|2|MELEE||false|
000003408|1|Warden Pike and Blade||2|3+|4+|-|1|MELEE|Crit (Mortal), Anti-charge (+1 Rend)|false|
000003409|1|Duelling Pistols|10"|4|3+|4+|1|1|RANGED|Shoot in Combat|false|
000003409|2|Master-forged Weapon||5|3+|4+|1|2|MELEE||false|
000003410|1|Sceptre of the Wheel||3|4+|4+|1|D3|MELEE||false|
000003411|1|Enchanted Rapier||4|3+|4+|2|2|MELEE||false|
000003412|1|Command Weapons||3|3+|4+|1|1|MELEE||false|
000003413|1|Freeguild Weapon||2|4+|4+|-|1|MELEE||false|
